Release date,Product,Platform,Impact,Max Severity,Article,Article (Link),Download,Download (Link),Build Number,Details,Details (Link)
"Jun 10, 2025",Windows Server 2022 (Server Core installation),,Denial of Service,Important,5060526,https://support.microsoft.com/help/5060526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060526,10.0.20348.3807,CVE-2025-32724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32724
"Jun 10, 2025",Windows Server 2022 (Server Core installation),,Denial of Service,Important,5060525,https://support.microsoft.com/help/5060525,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060525,10.0.20348.3745,CVE-2025-32724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32724
"Jun 10, 2025",Windows Server 2022,,Denial of Service,Important,5060526,https://support.microsoft.com/help/5060526,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060526,10.0.20348.3807,CVE-2025-32724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32724
"Jun 10, 2025",Windows Server 2022,,Denial of Service,Important,5060525,https://support.microsoft.com/help/5060525,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060525,10.0.20348.3745,CVE-2025-32724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32724
"Jun 10, 2025",Windows Server 2019 (Server Core installation),,Denial of Service,Important,5060531,https://support.microsoft.com/help/5060531,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060531,10.0.17763.7434,CVE-2025-32724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32724
"Jun 10, 2025",Windows Server 2019,,Denial of Service,Important,5060531,https://support.microsoft.com/help/5060531,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060531,10.0.17763.7434,CVE-2025-32724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32724
"Jun 10, 2025",Windows 10 Version 1809 for x64-based Systems,,Denial of Service,Important,5060531,https://support.microsoft.com/help/5060531,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060531,10.0.17763.7434,CVE-2025-32724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32724
"Jun 10, 2025",Windows 10 Version 1809 for 32-bit Systems,,Denial of Service,Important,5060531,https://support.microsoft.com/help/5060531,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060531,10.0.17763.7434,CVE-2025-32724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32724
"Jun 10, 2025",Windows Server 2012 R2 (Server Core installation),,Information Disclosure,Important,5061018,https://support.microsoft.com/help/5061018,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5061018,6.3.9600.22620,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows Server 2012 R2,,Information Disclosure,Important,5061018,https://support.microsoft.com/help/5061018,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5061018,6.3.9600.22620,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows Server 2012 (Server Core installation),,Information Disclosure,Important,5061059,https://support.microsoft.com/help/5061059,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5061059,6.2.9200.25522,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows Server 2012,,Information Disclosure,Important,5061059,https://support.microsoft.com/help/5061059,Monthly Rollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5061059,6.2.9200.25522,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows Server 2016 (Server Core installation),,Information Disclosure,Important,5061010,https://support.microsoft.com/help/5061010,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5061010,10.0.14393.8148,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows Server 2016,,Information Disclosure,Important,5061010,https://support.microsoft.com/help/5061010,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5061010,10.0.14393.8148,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows 10 Version 1607 for x64-based Systems,,Information Disclosure,Important,5061010,https://support.microsoft.com/help/5061010,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5061010,10.0.14393.8148,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows 10 Version 1607 for 32-bit Systems,,Information Disclosure,Important,5061010,https://support.microsoft.com/help/5061010,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5061010,10.0.14393.8148,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows 10 for x64-based Systems,,Information Disclosure,Important,5060998,https://support.microsoft.com/help/5060998,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060998,10.0.10240.21034,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows 10 for 32-bit Systems,,Information Disclosure,Important,5060998,https://support.microsoft.com/help/5060998,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060998,10.0.10240.21034,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows Server 2025,,Information Disclosure,Important,5060842,https://support.microsoft.com/help/5060842,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060842,10.0.26100.4349,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows Server 2025,,Information Disclosure,Important,5060841,https://support.microsoft.com/help/5060841,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060841,10.0.26100.4270,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows 11 Version 24H2 for x64-based Systems,,Information Disclosure,Important,5060842,https://support.microsoft.com/help/5060842,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060842,10.0.26100.4349,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows 11 Version 24H2 for x64-based Systems,,Information Disclosure,Important,5060841,https://support.microsoft.com/help/5060841,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060841,10.0.26100.4270,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows 11 Version 24H2 for ARM64-based Systems,,Information Disclosure,Important,5060842,https://support.microsoft.com/help/5060842,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060842,10.0.26100.4349,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows 11 Version 24H2 for ARM64-based Systems,,Information Disclosure,Important,5060841,https://support.microsoft.com/help/5060841,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060841,10.0.26100.4270,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025","Windows Server 2022, 23H2 Edition (Server Core installation)",,Information Disclosure,Important,5060118,https://support.microsoft.com/help/5060118,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060118,10.0.25398.1665,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows 11 Version 23H2 for x64-based Systems,,Information Disclosure,Important,5060999,https://support.microsoft.com/help/5060999,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060999,10.0.22631.5472,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows 11 Version 23H2 for ARM64-based Systems,,Information Disclosure,Important,5060999,https://support.microsoft.com/help/5060999,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060999,10.0.22631.5472,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows Server 2025 (Server Core installation),,Information Disclosure,Important,5060842,https://support.microsoft.com/help/5060842,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060842,10.0.26100.4349,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows Server 2025 (Server Core installation),,Information Disclosure,Important,5060841,https://support.microsoft.com/help/5060841,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060841,10.0.26100.4270,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
"Jun 10, 2025",Windows 10 Version 22H2 for 32-bit Systems,,Information Disclosure,Important,5060533,https://support.microsoft.com/help/5060533,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5060533,10.0.19045.5965,CVE-2025-32722,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-32722
